country,long,lat,authors,updated long,updated lat,Error
Afghanistan,67.85,34.33,"Popp, 1985",NA,NA,0
Afghanistan,67.94,33.87,"Popp, B. N., Anderson, T. F., and Sandberg, P. A., 1986",NA,NA,0
Algeria,27.35,0.32,"Popp, B. N., Anderson, T. F., and Sandberg, P. A., 1986",NA,NA,0
Algeria,30.5,2.3,"Popp, B. N., Anderson, T. F., and Sandberg, P. A., 1986",NA,NA,0
Antarctic,-57.36,-64.33,"Ditchfield, P., Marshall, J., and Pirrie, D., 1994",NA,NA,0
Antarctic,-68.4,-70.7,"Ditchfield, P., Marshall, J., and Pirrie, D., 1994",NA,NA,0
Antarctic,153.39,-27.31,"Dorman, F.H., and Gill, E.D., 1959",NA,NA,0
Antarctica,-56.75,-64.28,"Dutton, A.L., Lohmann, K.C., Zinsmeister, W.J., 2002",NA,NA,0
Antarctica,-56.75,-64.23,"Buick, D.P., and Ivany, L.C., 2004",NA,NA,0
Antarctica,-56.61,-64.23,"Morrison, J.O., 1991",NA,NA,0
Antarctica,-56.62,-64.23,"Morrison, J.O., 1991",NA,NA,0
Antarctica,-63.75,-57.92,"Pirrie, D., and Marshall, J.D., 1990",NA,NA,0
Antarctica,-56.79,-64.26,"Dutton, A., Huber, B.T., Lohmann, K.C., and Zinsmeister, W.J., 2007",NA,NA,0
Arctic,28.36,78.9,"Ditchfield, P.W., 1997",NA,NA,0
Argentina,-72.13,-49.03,"Pirrie, D., Marshall, J., Doyle, P., and Riccardi, A., 2004",NA,NA,0
Argentina,-46.98,-51.01,"Price, G., and Sellwood, B., 1997",NA,NA,0
Argentina,-46.88,-50.92,"Price, G., and Sellwood, B., 1997",NA,NA,0
Argentina,-68.75,-30.22,"Albanesi, G.L., Barners, C.R., Trotter, J.A. Williams, I.S., Bergstroem, S. M., 2019",NA,NA,0
Argentina,-68.76,-30.22,"Albanesi, G.L., Barners, C.R., Trotter, J.A. Williams, I.S., Bergstroem, S. M., 2019",NA,NA,0
Argentinia,-68.06,-53.82,"Morrison, J.O., 1991",NA,NA,0
Atlantic,-155.07,1.6,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-110.57,2.77,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-95.32,0.19,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-86.44,5.84,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-86.44,5.84,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-86.44,5.84,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-84.37,23.84,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-84.37,23.84,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-79.87,16.55,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-79.87,16.55,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-79.87,16.55,"Franz, Sven-Oliver, 1999",NA,NA,0
Atlantic,-79.87,16.55,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-78.74,12.74,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-78.74,12.74,"Franz, Sven-Oliver, 1999",NA,NA,0
Atlantic,-78.74,12.74,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-78.74,12.74,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-76.62,29.95,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.62,29.95,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-76.62,29.95,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-76.62,29.95,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-76.23,30.08,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.23,30.08,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-76.23,30.08,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-76.18,29.13,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-76.18,29.13,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.18,29.91,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.18,29.91,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-76.18,29.91,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-76.12,30.15,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.12,30.15,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-76.12,30.15,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-76.11,30.14,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-76.11,30.14,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-76.11,30.14,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-54.73,9.43,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-54.73,9.43,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-54.73,9.43,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-54.73,9.43,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-54.54,9.27,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-54.54,9.27,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-54.54,9.27,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-54.54,9.25,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-54.54,9.25,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-54.54,9.25,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-54.2,9.3,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-54.2,9.3,"Groeneveld, Jeroen, 2005",NA,NA,0
Atlantic,-54.2,9.3,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-54.2,9.3,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-51.67,40.37,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-51.67,40.37,"Tiedemann, Ralf, 1991",NA,NA,0
Atlantic,-51.66,40.36,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-43.04,3.76,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-21.03,18.08,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,-21.03,18.08,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,0
Atlantic,-19.85,5.67,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,1.2,-65.17,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,2.99,-29.07,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,9.87,52.42,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,0
Atlantic,39.55,-9.2,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,1
Atlantic,39.55,-9.2,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,1
Atlantic,39.62,-10.07,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,1
Atlantic,39.68,-10,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,1
Atlantic,39.68,-10,"Shackleton, N.J., Hall, M.A., 1997",NA,NA,1
Atlantic,39.97,-10.03,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina, 2001",NA,NA,1
Atlantic,39.97,-10.03,"Shackleton, N.J., Hall, M.A., 1997",NA,NA,1
Atlantic,39.97,-10.03,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,1
Atlantic,43.49,4.2,"Shackleton, N.J., Hall, M.A., 1997",NA,NA,1
Atlantic,59.8,16.62,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,1
Atlantic,59.8,16.63,"Shackleton, N.J., Hall, M.A., 1997",NA,NA,1
Atlantic,59.8,16.63,"Chaisson, W.P. & Ravelo, A., 1997",NA,NA,1
Atlantic,72.89,9.38,"Shackleton, N.J., Hall, M.A., 1997",NA,NA,1
Atlantic,73.28,4.93,"Biolzi, M., 1983",NA,NA,1
Atlantic,88.72,-11.34,"Biolzi, M., 1983",NA,NA,1
Atlantic,88.72,-11.34,"Pearson, P. N., Shackleton, N. J. and Hall, M., 1997",NA,NA,1
Atlantic,88.72,-11.34,"Boersma, A. & Shackleton, N, 1978",NA,NA,1
Atlantic,88.72,-11.34,"Poore, Richard Z; Matthews, RK, 1984",NA,NA,1
Atlantic,90.36,5.38,"Biolzi, M., 1983",NA,NA,1
Atlantic,90.36,5.38,"Poore, Richard Z; Matthews, RK, 1984",NA,NA,1
Atlantic,90.36,5.38,"Boersma, A. & Shackleton, N, 1978",NA,NA,1
Atlantic,90.36,5.38,"Belanger P.E. & Matthews, R.K., 592",NA,NA,1
Atlantic,90.36,5.38,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,1
Atlantic,90.36,5.38,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,90.54,5.4,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,116.52,18.94,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,124.65,15.82,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,141.94,1.87,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,156.63,61.17,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,157.72,32.44,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,157.73,32.94,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,157.85,32,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,158.26,32.22,"Wade, B. S. & Kroon, D., 2002",NA,NA,1
Atlantic,158.26,32.22,"BICE, K. L. & NORRIS, R. D, 2005",NA,NA,1
Atlantic,158.26,32.22,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,1
Atlantic,158.26,32.22,"Berggren, W.A. & Norris, R.D., 116",NA,NA,1
Atlantic,158.26,32.22,"Frank, T.D. & Arthur, M.A., 1999",NA,NA,1
Atlantic,158.26,32.22,"MacLeod, KG, Huber, B.T., Isaza-Londono, C., 2005",NA,NA,1
Atlantic,158.5,-0.5,"MacLeod, KG, Huber, B.T., Isaza-Londono, C., 2005",NA,NA,1
Atlantic,158.5,-0.5,"Frank, T.D. & Arthur, M.A., 1999",NA,NA,1
Atlantic,159.36,0.32,"Berggren, W.A. & Norris, R.D., 116",NA,NA,1
Atlantic,159.36,0.32,"Frank, T.D. & Arthur, M.A., 1999",NA,NA,1
Atlantic,159.36,0.32,"MacLeod, KG, Huber, B.T., Isaza-Londono, C., 2005",NA,NA,1
Atlantic,159.36,0.32,"Friedrich, O., Jens O. Herrle, Peter Koessler, Christoph Hemleben, 2004",NA,NA,1
Atlantic,159.36,0.32,"Zakharov, Y.D., Smyshlyaeva, O.P., Tanabe, K., Shigeta, Y., Maeda, H., Ignatiev, A.V., Velivetskaya, T.A., Afanasyeva, T.B., Popov, A.M., Golozubov, V.V., Kolyada, A.A., Cherbadzhi, A., Moriya, K, 2005",NA,NA,1
Atlantic,159.37,0.32,"Friedrich, O., Jens O. Herrle, Peter Koessler, Christoph Hemleben, 2004",NA,NA,1
Atlantic,159.37,0.32,"Frank, T.D. & Arthur, M.A., 1999",NA,NA,1
Atlantic,159.37,0.32,"MacLeod, KG, Huber, B.T., Isaza-Londono, C., 2005",NA,NA,1
Atlantic,159.37,0.32,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G, 2002",NA,NA,1
Atlantic,159.37,0.32,"BICE, K. L. & NORRIS, R. D, 2005",NA,NA,1
Atlantic,159.37,0.32,"Bornemann,A., Richard D. Norris, Oliver Friedrich, Britta Beckmann, Stefan Schouten, Jaap S. Sinninghe Damste, Jennifer Vogel, Peter Hofmann, Thomas Wagner, 2008",NA,NA,1
Atlantic,159.37,0.32,"Wilson,P.A., Norris, R.D., Cooper, M.J., 2002",NA,NA,1
Atlantic,163.36,-31.17,"Bornemann,A., Richard D. Norris, Oliver Friedrich, Britta Beckmann, Stefan Schouten, Jaap S. Sinninghe Damste, Jennifer Vogel, Peter Hofmann, Thomas Wagner, 2008",NA,NA,1
Atlantic,163.36,-31.17,"BICE, K. L. & NORRIS, R. D, 2005",NA,NA,1
Atlantic,163.36,-31.17,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G, 2002",NA,NA,1
Atlantic,-76.63,29.95,"BICE, K. L. & NORRIS, R. D, 2005",NA,NA,0
Atlantic,-86.44,5.84,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G, 2002",NA,NA,0
Atlantic,-86.44,5.84,"BICE, K. L. & NORRIS, R. D, 2005",NA,NA,0
Atlantic,-86.44,5.84,"MORIYA, K., WILSON, P. A., FRIEDRICH, O., ERBACHER, J. & KAWAHATA, H., 2007",NA,NA,0
Atlantic,-86.44,5.84,"ANDO, A., HUBER, B. T., MACLEOD, K. G., OHTA, T. & KHIM, B.-K., 2009",NA,NA,0
Atlantic,-86.44,5.84,"Fassell, M.L. & Bralower, T.J., 1999",NA,NA,0
Atlantic,-86.44,5.84,"Leckie, R Mark; Bralower, Timothy J; Cashman, Katharine V,",NA,NA,0
Atlantic,-86.44,5.84,"Huber, B. T., K. G. MacLeod, D. R. Graecke, and M. Kucera, 2011",NA,NA,0
Atlantic,-86.44,5.84,"Erbacher, J., Huber, B.T., Norris, R.D., Markey, M., 2001",NA,NA,0
Atlantic,-76.18,29.91,"Fassell, M.L. & Bralower, T.J., 1999",NA,NA,0
Atlantic,-76.18,29.91,"Leckie, R Mark; Bralower, Timothy J; Cashman, Katharine V,",NA,NA,0
Atlantic,-76.11,30.14,"Erbacher, J., Huber, B.T., Norris, R.D., Markey, M., 2001",NA,NA,0
Atlantic,-76.11,30.14,"Huber, B. T., K. G. MacLeod, D. R. Graecke, and M. Kucera, 2011",NA,NA,0
Atlantic,-76.11,30.14,"HUBER, B.T., AND R. MARK LECKIE, 2011",NA,NA,0
Atlantic Ocean,-40.3,-51.2,"Price, G.D., and Grscke, D.R., 2002",NA,NA,0
Atlantic Ocean,-40.4,-51.1,"Price, G.D., and Grscke, D.R., 2002",NA,NA,0
Australia,152.77,-24.12,"Aharon, P., and Chappell J., 1983",NA,NA,0
Australia,148,-43,"Rao, C.P., 1996",NA,NA,0
Australia,144.03,-11.58,"Aharon, P., and Chappell J., 1983",NA,NA,0
Australia,145.4,-14.6,"Aharon, P., and Chappell J., 1983",NA,NA,0
Australia,145.55,-16.4,"Aharon, P., and Chappell J., 1983",NA,NA,0
Australia,114.14,-23.19,"Pirrie, D., Doyle, P., Marshall, J., and Ellis, G., 1995",NA,NA,0
Australia,124,-20,"Mii, H.-s., Shi, G. R., and Wang, C.-a., 2013",NA,NA,0
Australia,150.82,-35.78,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,149,-23.8,"Frank, T. D., Pritchard, J. M., Fielding, C. R., and Mory, A. J., 2012",NA,NA,0
Australia,150.5,-35,"Frank, T. D., Pritchard, J. M., Fielding, C. R., and Mory, A. J., 2012",NA,NA,0
Australia,150.78,-35.93,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,150.48,-35.35,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,114.02,-23.75,"Compston, W., 1960",NA,NA,0
Australia,123,-17,"Compston, W., 1960",NA,NA,0
Australia,113.8,-24,"Mii, H.-s., Shi, G. R., and Wang, C.-a., 2013",NA,NA,0
Australia,150.49,-35.37,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,150.38,-35.57,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,150.34,-35.6,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,150.31,-35.67,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,150.5,-35,"Frank, T. D., Shultis, A. I., and Fielding, C. R., 2015",NA,NA,0
Australia,147.36,-42.92,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,149,-23.8,"Frank, T. D., Shultis, A. I., and Fielding, C. R., 2015",NA,NA,0
Australia,151.29,-32.86,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,151.43,-32.72,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,148.08,-42.57,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,147.19,-42.75,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,151,-32,"Frank, T. D., Shultis, A. I., and Fielding, C. R., 2015",NA,NA,0
Australia,115.55,-28.94,"Henkes, G.A., Passey, B.H., Grossman, E.L., Shenton, B.J., Yancey, T.E., and Perez-Huerta, A., 2018",NA,NA,0
Australia,114.95,-23.9,"Henkes, G.A., Passey, B.H., Grossman, E.L., Shenton, B.J., Yancey, T.E., and Perez-Huerta, A., 2018",NA,NA,0
Australia,150.31,-35.67,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,151.39,-32.53,"Beard, J.A., Ivany, L.C., and Runnegar, B., 2015",NA,NA,0
Australia,150.3,-35.67,"Mii, H.-s., Shi, G. R., Cheng, C.-j., and Chen, Y.-y., 2012",NA,NA,0
Australia,145.68,-36.48,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,14.35,50.04,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,1
Australia,148.21,-37.4,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,148.17,-37.5,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,152.85,-28.39,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,146.56,-38.2,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,145.58,-38.28,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,148.92,-32.55,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,145.67,-36.58,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,147.55,-26.45,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,149.91,-35.03,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Australia,148.51,-21.18,"Trotter J.A.; Ian S. Williams, Christopher R. Barnes, Peep Maennik, Andrew Simpson, 2016",NA,NA,0
Australia,-95.2,74.95,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,1
Australia,146.63,-35.09,"Trotter J.A.; Ian S. Williams, Christopher R. Barnes, Peep Maennik, Andrew Simpson, 2016",NA,NA,0
Australia,131.56,-22.89,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Australia,131.5,-25,"Shields, G.A., Carden, G.A., Veizer, J., Meidla, T., Rong, J.-Y., and Li, R.-Y., 2003",NA,NA,0
Australia,125.19,-20.61,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Australia,135.98,-18.62,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Austria,15.56,46.75,"Bojar, A.-V., Hiden, H., Fenninger, A., and Neubauer, F., 2004",NA,NA,0
Austria,16,48,"Latal, C., Piller, W.E., and Harzhauser M., 2006",NA,NA,0
Austria,16.39,48.5,"Latal, C., Piller, W.E., and Harzhauser M., 2006",NA,NA,0
Austria,16.37,48.36,"Latal, C., Piller, W.E., and Harzhauser M., 2006",NA,NA,0
Austria,14.57,46.57,"Latal, C., Piller, W.E., and Harzhauser M., 2006",NA,NA,0
Austria,13.6,47.3,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Austria,13.7,47.5,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Austria,18.1,45.9,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Austria,12.9,46.61,"Kaiser SI. T. Steuber. R. T. Becker. M. M. Joachimski, 2006",NA,NA,0
Barbados,-59.56,13.2,"Brand, U., Logan, A., Hiller, N., and Richardson, J., 2003",NA,NA,0
Belarus,29.28,53.14,"Narkiewicz, M., Narkiewicz, K., Krzeminska, E., Kruchek, S.M., 2017",NA,NA,0
Belarus,28.73,52.87,"Narkiewicz, M., Narkiewicz, K., Krzeminska, E., Kruchek, S.M., 2017",NA,NA,0
Belarus,31.72,54.03,"Narkiewicz, M., Narkiewicz, K., Krzeminska, E., Kruchek, S.M., 2017",NA,NA,0
Belarus,26.04,52.11,"Narkiewicz, M., Narkiewicz, K., Krzeminska, E., Kruchek, S.M., 2017",NA,NA,0
Belarus,27.84,52.23,"Narkiewicz, M., Narkiewicz, K., Krzeminska, E., Kruchek, S.M., 2017",NA,NA,0
Belgium,5.69,50.8,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
Belgium,5.74,49.56,"Dera, G., Pucat, E., Pellenard, P., Neige, P., Delsate, D., Joachimski, M.M., Reisberg, L., and Martinez, M., 2009",NA,NA,0
Belgium,5.74,49.55,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
Belgium,5.79,49.58,"Dera, G., Pucat, E., Pellenard, P., Neige, P., Delsate, D., Joachimski, M.M., Reisberg, L., and Martinez, M., 2009",NA,NA,0
Belgium,5.8,49.57,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
Belgium,5.56,49.63,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
Belgium,5.23,49.71,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
Belgium,4.8887,50.2967,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,4.89,50.3,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,4.89,50.3,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,4.94,51.32,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,4.94,51.32,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,5.93,50.74,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,5.7,50.72,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,5.7,50.72,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,4.7,50.7,"Popp, B. N., Anderson, T. F., and Sandberg, P. A., 1986",NA,NA,0
Belgium,5.93,50.74,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,4.83,50.31,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,4.88,50.31,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Belgium,4.9,50.24,"Bruckschen, P., and Veizer, J., 1997",NA,NA,0
Belgium,4.9,50.24,"Bruckschen, P., Oesmann, S., and Veizer, J., 1999",NA,NA,0
Blake Bahama,-70.03,35.49,"Haggerty, J. A., 1987",NA,NA,0
Bulgaria,22.9,44,"Price, G.D., Twitchett, R.J., Wheeley, J.R., and Buono, G., 2013, Isotopic evidence for long term warmth in the Mesozoic. Scientific Reports, v. 3, no. 1, doi: 10.1038/srep01438., 2013",NA,NA,0
Bulgaria,22.68,43.62,"Price, G.D., Twitchett, R.J., Wheeley, J.R., and Buono, G., 2013, Isotopic evidence for long term warmth in the Mesozoic. Scientific Reports, v. 3, no. 1, doi: 10.1038/srep01438., 2013",NA,NA,0
Bulgaria,23.38,43.05,"Metodiev, L., and Koleva-Rekalova, E., 2008",NA,NA,0
Bulgaria,23.12,42.89,"Metodiev, L., and Koleva-Rekalova, E., 2008",NA,NA,0
